# 本 snapshot 產生於 commit 482bacf（161 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
# 產生時 §11.1 待決項為 53 項。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [已修] 4. 原文摺疊區「未提供逐字原文」
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [已修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# K／Y 僅呈現多軌材料，未把空亡、沖散或四神判語應用為效果語義。
case_index,hexagram_id,hexagram_name,lines,moving_mask,moving_positions,moving_count_expected,moving_count_actual,changed_lines_complete,hidden_count,failed_checks,placeholder_checks,exception_type,exception_message,result_class
314,5,風地觀,000011,57,1|4|5|6,4,4,true,2,,,,,normal
315,5,風地觀,000011,58,2|4|5|6,4,4,true,2,,,,,normal
316,5,風地觀,000011,59,1|2|4|5|6,5,5,true,2,,,,,normal
317,5,風地觀,000011,60,3|4|5|6,4,4,true,2,,,,,normal
318,5,風地觀,000011,61,1|3|4|5|6,5,5,true,2,,,,,normal
319,5,風地觀,000011,62,2|3|4|5|6,5,5,true,2,,,,,normal
320,5,風地觀,000011,63,1|2|3|4|5|6,6,6,true,2,,,,,normal
321,6,山地剝,000001,0,,0,0,true,1,,,,,normal
322,6,山地剝,000001,1,1,1,1,true,1,,,,,normal
323,6,山地剝,000001,2,2,1,1,true,1,,,,,normal
324,6,山地剝,000001,3,1|2,2,2,true,1,,,,,normal
325,6,山地剝,000001,4,3,1,1,true,1,,,,,normal
326,6,山地剝,000001,5,1|3,2,2,true,1,,,,,normal
327,6,山地剝,000001,6,2|3,2,2,true,1,,,,,normal
328,6,山地剝,000001,7,1|2|3,3,3,true,1,,,,,normal
329,6,山地剝,000001,8,4,1,1,true,1,,,,,normal
330,6,山地剝,000001,9,1|4,2,2,true,1,,,,,normal
331,6,山地剝,000001,10,2|4,2,2,true,1,,,,,normal
332,6,山地剝,000001,11,1|2|4,3,3,true,1,,,,,normal
333,6,山地剝,000001,12,3|4,2,2,true,1,,,,,normal
334,6,山地剝,000001,13,1|3|4,3,3,true,1,,,,,normal
335,6,山地剝,000001,14,2|3|4,3,3,true,1,,,,,normal
336,6,山地剝,000001,15,1|2|3|4,4,4,true,1,,,,,normal
337,6,山地剝,000001,16,5,1,1,true,1,,,,,normal
338,6,山地剝,000001,17,1|5,2,2,true,1,,,,,normal
339,6,山地剝,000001,18,2|5,2,2,true,1,,,,,normal
340,6,山地剝,000001,19,1|2|5,3,3,true,1,,,,,normal
341,6,山地剝,000001,20,3|5,2,2,true,1,,,,,normal
342,6,山地剝,000001,21,1|3|5,3,3,true,1,,,,,normal
343,6,山地剝,000001,22,2|3|5,3,3,true,1,,,,,normal
344,6,山地剝,000001,23,1|2|3|5,4,4,true,1,,,,,normal
345,6,山地剝,000001,24,4|5,2,2,true,1,,,,,normal
346,6,山地剝,000001,25,1|4|5,3,3,true,1,,,,,normal
347,6,山地剝,000001,26,2|4|5,3,3,true,1,,,,,normal
348,6,山地剝,000001,27,1|2|4|5,4,4,true,1,,,,,normal
349,6,山地剝,000001,28,3|4|5,3,3,true,1,,,,,normal
350,6,山地剝,000001,29,1|3|4|5,4,4,true,1,,,,,normal
351,6,山地剝,000001,30,2|3|4|5,4,4,true,1,,,,,normal
352,6,山地剝,000001,31,1|2|3|4|5,5,5,true,1,,,,,normal
353,6,山地剝,000001,32,6,1,1,true,1,,,,,normal
354,6,山地剝,000001,33,1|6,2,2,true,1,,,,,normal
355,6,山地剝,000001,34,2|6,2,2,true,1,,,,,normal
356,6,山地剝,000001,35,1|2|6,3,3,true,1,,,,,normal
357,6,山地剝,000001,36,3|6,2,2,true,1,,,,,normal
358,6,山地剝,000001,37,1|3|6,3,3,true,1,,,,,normal
359,6,山地剝,000001,38,2|3|6,3,3,true,1,,,,,normal
360,6,山地剝,000001,39,1|2|3|6,4,4,true,1,,,,,normal
361,6,山地剝,000001,40,4|6,2,2,true,1,,,,,normal
362,6,山地剝,000001,41,1|4|6,3,3,true,1,,,,,normal
363,6,山地剝,000001,42,2|4|6,3,3,true,1,,,,,normal
364,6,山地剝,000001,43,1|2|4|6,4,4,true,1,,,,,normal
365,6,山地剝,000001,44,3|4|6,3,3,true,1,,,,,normal
366,6,山地剝,000001,45,1|3|4|6,4,4,true,1,,,,,normal
367,6,山地剝,000001,46,2|3|4|6,4,4,true,1,,,,,normal
368,6,山地剝,000001,47,1|2|3|4|6,5,5,true,1,,,,,normal
369,6,山地剝,000001,48,5|6,2,2,true,1,,,,,normal
370,6,山地剝,000001,49,1|5|6,3,3,true,1,,,,,normal
371,6,山地剝,000001,50,2|5|6,3,3,true,1,,,,,normal
372,6,山地剝,000001,51,1|2|5|6,4,4,true,1,,,,,normal
373,6,山地剝,000001,52,3|5|6,3,3,true,1,,,,,normal
374,6,山地剝,000001,53,1|3|5|6,4,4,true,1,,,,,normal
375,6,山地剝,000001,54,2|3|5|6,4,4,true,1,,,,,normal
376,6,山地剝,000001,55,1|2|3|5|6,5,5,true,1,,,,,normal
377,6,山地剝,000001,56,4|5|6,3,3,true,1,,,,,normal
378,6,山地剝,000001,57,1|4|5|6,4,4,true,1,,,,,normal
379,6,山地剝,000001,58,2|4|5|6,4,4,true,1,,,,,normal
380,6,山地剝,000001,59,1|2|4|5|6,5,5,true,1,,,,,normal
381,6,山地剝,000001,60,3|4|5|6,4,4,true,1,,,,,normal
382,6,山地剝,000001,61,1|3|4|5|6,5,5,true,1,,,,,normal
383,6,山地剝,000001,62,2|3|4|5|6,5,5,true,1,,,,,normal
384,6,山地剝,000001,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
385,7,火地晉,000101,0,,0,0,true,1,,,,,normal
386,7,火地晉,000101,1,1,1,1,true,1,,,,,normal
387,7,火地晉,000101,2,2,1,1,true,1,,,,,normal
388,7,火地晉,000101,3,1|2,2,2,true,1,,,,,normal
389,7,火地晉,000101,4,3,1,1,true,1,,,,,normal
390,7,火地晉,000101,5,1|3,2,2,true,1,,,,,normal
391,7,火地晉,000101,6,2|3,2,2,true,1,,,,,normal
392,7,火地晉,000101,7,1|2|3,3,3,true,1,,,,,normal
393,7,火地晉,000101,8,4,1,1,true,1,,,,,normal
394,7,火地晉,000101,9,1|4,2,2,true,1,,,,,normal
395,7,火地晉,000101,10,2|4,2,2,true,1,,,,,normal
396,7,火地晉,000101,11,1|2|4,3,3,true,1,,,,,normal
397,7,火地晉,000101,12,3|4,2,2,true,1,,,,,normal
398,7,火地晉,000101,13,1|3|4,3,3,true,1,,,,,normal
399,7,火地晉,000101,14,2|3|4,3,3,true,1,,,,,normal
400,7,火地晉,000101,15,1|2|3|4,4,4,true,1,,,,,normal
401,7,火地晉,000101,16,5,1,1,true,1,,,,,normal
402,7,火地晉,000101,17,1|5,2,2,true,1,,,,,normal
403,7,火地晉,000101,18,2|5,2,2,true,1,,,,,normal
404,7,火地晉,000101,19,1|2|5,3,3,true,1,,,,,normal
405,7,火地晉,000101,20,3|5,2,2,true,1,,,,,normal
406,7,火地晉,000101,21,1|3|5,3,3,true,1,,,,,normal
407,7,火地晉,000101,22,2|3|5,3,3,true,1,,,,,normal
408,7,火地晉,000101,23,1|2|3|5,4,4,true,1,,,,,normal
409,7,火地晉,000101,24,4|5,2,2,true,1,,,,,normal
410,7,火地晉,000101,25,1|4|5,3,3,true,1,,,,,normal
411,7,火地晉,000101,26,2|4|5,3,3,true,1,,,,,normal
412,7,火地晉,000101,27,1|2|4|5,4,4,true,1,,,,,normal
413,7,火地晉,000101,28,3|4|5,3,3,true,1,,,,,normal
414,7,火地晉,000101,29,1|3|4|5,4,4,true,1,,,,,normal
415,7,火地晉,000101,30,2|3|4|5,4,4,true,1,,,,,normal
416,7,火地晉,000101,31,1|2|3|4|5,5,5,true,1,,,,,normal
417,7,火地晉,000101,32,6,1,1,true,1,,,,,normal
418,7,火地晉,000101,33,1|6,2,2,true,1,,,,,normal
419,7,火地晉,000101,34,2|6,2,2,true,1,,,,,normal
420,7,火地晉,000101,35,1|2|6,3,3,true,1,,,,,normal
421,7,火地晉,000101,36,3|6,2,2,true,1,,,,,normal
422,7,火地晉,000101,37,1|3|6,3,3,true,1,,,,,normal
423,7,火地晉,000101,38,2|3|6,3,3,true,1,,,,,normal
424,7,火地晉,000101,39,1|2|3|6,4,4,true,1,,,,,normal
425,7,火地晉,000101,40,4|6,2,2,true,1,,,,,normal
426,7,火地晉,000101,41,1|4|6,3,3,true,1,,,,,normal
427,7,火地晉,000101,42,2|4|6,3,3,true,1,,,,,normal
428,7,火地晉,000101,43,1|2|4|6,4,4,true,1,,,,,normal
429,7,火地晉,000101,44,3|4|6,3,3,true,1,,,,,normal
430,7,火地晉,000101,45,1|3|4|6,4,4,true,1,,,,,normal
431,7,火地晉,000101,46,2|3|4|6,4,4,true,1,,,,,normal
432,7,火地晉,000101,47,1|2|3|4|6,5,5,true,1,,,,,normal
433,7,火地晉,000101,48,5|6,2,2,true,1,,,,,normal
434,7,火地晉,000101,49,1|5|6,3,3,true,1,,,,,normal
435,7,火地晉,000101,50,2|5|6,3,3,true,1,,,,,normal
436,7,火地晉,000101,51,1|2|5|6,4,4,true,1,,,,,normal
437,7,火地晉,000101,52,3|5|6,3,3,true,1,,,,,normal
438,7,火地晉,000101,53,1|3|5|6,4,4,true,1,,,,,normal
439,7,火地晉,000101,54,2|3|5|6,4,4,true,1,,,,,normal
440,7,火地晉,000101,55,1|2|3|5|6,5,5,true,1,,,,,normal
441,7,火地晉,000101,56,4|5|6,3,3,true,1,,,,,normal
442,7,火地晉,000101,57,1|4|5|6,4,4,true,1,,,,,normal
443,7,火地晉,000101,58,2|4|5|6,4,4,true,1,,,,,normal
444,7,火地晉,000101,59,1|2|4|5|6,5,5,true,1,,,,,normal
445,7,火地晉,000101,60,3|4|5|6,4,4,true,1,,,,,normal
446,7,火地晉,000101,61,1|3|4|5|6,5,5,true,1,,,,,normal
447,7,火地晉,000101,62,2|3|4|5|6,5,5,true,1,,,,,normal
448,7,火地晉,000101,63,1|2|3|4|5|6,6,6,true,1,,,,,normal
449,8,火天大有,111101,0,,0,0,true,0,,,,,normal
450,8,火天大有,111101,1,1,1,1,true,0,,,,,normal
451,8,火天大有,111101,2,2,1,1,true,0,,,,,normal
452,8,火天大有,111101,3,1|2,2,2,true,0,,,,,normal
453,8,火天大有,111101,4,3,1,1,true,0,,,,,normal
454,8,火天大有,111101,5,1|3,2,2,true,0,,,,,normal
455,8,火天大有,111101,6,2|3,2,2,true,0,,,,,normal
456,8,火天大有,111101,7,1|2|3,3,3,true,0,,,,,normal
457,8,火天大有,111101,8,4,1,1,true,0,,,,,normal
458,8,火天大有,111101,9,1|4,2,2,true,0,,,,,normal
459,8,火天大有,111101,10,2|4,2,2,true,0,,,,,normal
460,8,火天大有,111101,11,1|2|4,3,3,true,0,,,,,normal
461,8,火天大有,111101,12,3|4,2,2,true,0,,,,,normal
462,8,火天大有,111101,13,1|3|4,3,3,true,0,,,,,normal
463,8,火天大有,111101,14,2|3|4,3,3,true,0,,,,,normal
464,8,火天大有,111101,15,1|2|3|4,4,4,true,0,,,,,normal
465,8,火天大有,111101,16,5,1,1,true,0,,,,,normal
466,8,火天大有,111101,17,1|5,2,2,true,0,,,,,normal
467,8,火天大有,111101,18,2|5,2,2,true,0,,,,,normal
468,8,火天大有,111101,19,1|2|5,3,3,true,0,,,,,normal
469,8,火天大有,111101,20,3|5,2,2,true,0,,,,,normal
470,8,火天大有,111101,21,1|3|5,3,3,true,0,,,,,normal
471,8,火天大有,111101,22,2|3|5,3,3,true,0,,,,,normal
472,8,火天大有,111101,23,1|2|3|5,4,4,true,0,,,,,normal
473,8,火天大有,111101,24,4|5,2,2,true,0,,,,,normal
474,8,火天大有,111101,25,1|4|5,3,3,true,0,,,,,normal
475,8,火天大有,111101,26,2|4|5,3,3,true,0,,,,,normal
476,8,火天大有,111101,27,1|2|4|5,4,4,true,0,,,,,normal
477,8,火天大有,111101,28,3|4|5,3,3,true,0,,,,,normal
478,8,火天大有,111101,29,1|3|4|5,4,4,true,0,,,,,normal
479,8,火天大有,111101,30,2|3|4|5,4,4,true,0,,,,,normal
480,8,火天大有,111101,31,1|2|3|4|5,5,5,true,0,,,,,normal
481,8,火天大有,111101,32,6,1,1,true,0,,,,,normal
482,8,火天大有,111101,33,1|6,2,2,true,0,,,,,normal
483,8,火天大有,111101,34,2|6,2,2,true,0,,,,,normal
484,8,火天大有,111101,35,1|2|6,3,3,true,0,,,,,normal
485,8,火天大有,111101,36,3|6,2,2,true,0,,,,,normal
486,8,火天大有,111101,37,1|3|6,3,3,true,0,,,,,normal
487,8,火天大有,111101,38,2|3|6,3,3,true,0,,,,,normal
488,8,火天大有,111101,39,1|2|3|6,4,4,true,0,,,,,normal
489,8,火天大有,111101,40,4|6,2,2,true,0,,,,,normal
490,8,火天大有,111101,41,1|4|6,3,3,true,0,,,,,normal
491,8,火天大有,111101,42,2|4|6,3,3,true,0,,,,,normal
492,8,火天大有,111101,43,1|2|4|6,4,4,true,0,,,,,normal
493,8,火天大有,111101,44,3|4|6,3,3,true,0,,,,,normal
494,8,火天大有,111101,45,1|3|4|6,4,4,true,0,,,,,normal
495,8,火天大有,111101,46,2|3|4|6,4,4,true,0,,,,,normal
496,8,火天大有,111101,47,1|2|3|4|6,5,5,true,0,,,,,normal
497,8,火天大有,111101,48,5|6,2,2,true,0,,,,,normal
498,8,火天大有,111101,49,1|5|6,3,3,true,0,,,,,normal
499,8,火天大有,111101,50,2|5|6,3,3,true,0,,,,,normal
500,8,火天大有,111101,51,1|2|5|6,4,4,true,0,,,,,normal
501,8,火天大有,111101,52,3|5|6,3,3,true,0,,,,,normal
502,8,火天大有,111101,53,1|3|5|6,4,4,true,0,,,,,normal
503,8,火天大有,111101,54,2|3|5|6,4,4,true,0,,,,,normal
504,8,火天大有,111101,55,1|2|3|5|6,5,5,true,0,,,,,normal
505,8,火天大有,111101,56,4|5|6,3,3,true,0,,,,,normal
506,8,火天大有,111101,57,1|4|5|6,4,4,true,0,,,,,normal
507,8,火天大有,111101,58,2|4|5|6,4,4,true,0,,,,,normal
508,8,火天大有,111101,59,1|2|4|5|6,5,5,true,0,,,,,normal
509,8,火天大有,111101,60,3|4|5|6,4,4,true,0,,,,,normal
510,8,火天大有,111101,61,1|3|4|5|6,5,5,true,0,,,,,normal
511,8,火天大有,111101,62,2|3|4|5|6,5,5,true,0,,,,,normal
512,8,火天大有,111101,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
513,9,坎為水,010010,0,,0,0,true,0,,,,,normal
514,9,坎為水,010010,1,1,1,1,true,0,,,,,normal
515,9,坎為水,010010,2,2,1,1,true,0,,,,,normal
516,9,坎為水,010010,3,1|2,2,2,true,0,,,,,normal
517,9,坎為水,010010,4,3,1,1,true,0,,,,,normal
518,9,坎為水,010010,5,1|3,2,2,true,0,,,,,normal
519,9,坎為水,010010,6,2|3,2,2,true,0,,,,,normal
520,9,坎為水,010010,7,1|2|3,3,3,true,0,,,,,normal
521,9,坎為水,010010,8,4,1,1,true,0,,,,,normal
522,9,坎為水,010010,9,1|4,2,2,true,0,,,,,normal
523,9,坎為水,010010,10,2|4,2,2,true,0,,,,,normal
524,9,坎為水,010010,11,1|2|4,3,3,true,0,,,,,normal
525,9,坎為水,010010,12,3|4,2,2,true,0,,,,,normal
526,9,坎為水,010010,13,1|3|4,3,3,true,0,,,,,normal
527,9,坎為水,010010,14,2|3|4,3,3,true,0,,,,,normal
528,9,坎為水,010010,15,1|2|3|4,4,4,true,0,,,,,normal
529,9,坎為水,010010,16,5,1,1,true,0,,,,,normal
530,9,坎為水,010010,17,1|5,2,2,true,0,,,,,normal
531,9,坎為水,010010,18,2|5,2,2,true,0,,,,,normal
532,9,坎為水,010010,19,1|2|5,3,3,true,0,,,,,normal
533,9,坎為水,010010,20,3|5,2,2,true,0,,,,,normal
534,9,坎為水,010010,21,1|3|5,3,3,true,0,,,,,normal
535,9,坎為水,010010,22,2|3|5,3,3,true,0,,,,,normal
536,9,坎為水,010010,23,1|2|3|5,4,4,true,0,,,,,normal
537,9,坎為水,010010,24,4|5,2,2,true,0,,,,,normal
538,9,坎為水,010010,25,1|4|5,3,3,true,0,,,,,normal
539,9,坎為水,010010,26,2|4|5,3,3,true,0,,,,,normal
540,9,坎為水,010010,27,1|2|4|5,4,4,true,0,,,,,normal
541,9,坎為水,010010,28,3|4|5,3,3,true,0,,,,,normal
542,9,坎為水,010010,29,1|3|4|5,4,4,true,0,,,,,normal
543,9,坎為水,010010,30,2|3|4|5,4,4,true,0,,,,,normal
544,9,坎為水,010010,31,1|2|3|4|5,5,5,true,0,,,,,normal
545,9,坎為水,010010,32,6,1,1,true,0,,,,,normal
546,9,坎為水,010010,33,1|6,2,2,true,0,,,,,normal
547,9,坎為水,010010,34,2|6,2,2,true,0,,,,,normal
548,9,坎為水,010010,35,1|2|6,3,3,true,0,,,,,normal
549,9,坎為水,010010,36,3|6,2,2,true,0,,,,,normal
550,9,坎為水,010010,37,1|3|6,3,3,true,0,,,,,normal
551,9,坎為水,010010,38,2|3|6,3,3,true,0,,,,,normal
552,9,坎為水,010010,39,1|2|3|6,4,4,true,0,,,,,normal
553,9,坎為水,010010,40,4|6,2,2,true,0,,,,,normal
554,9,坎為水,010010,41,1|4|6,3,3,true,0,,,,,normal
555,9,坎為水,010010,42,2|4|6,3,3,true,0,,,,,normal
556,9,坎為水,010010,43,1|2|4|6,4,4,true,0,,,,,normal
557,9,坎為水,010010,44,3|4|6,3,3,true,0,,,,,normal
558,9,坎為水,010010,45,1|3|4|6,4,4,true,0,,,,,normal
559,9,坎為水,010010,46,2|3|4|6,4,4,true,0,,,,,normal
560,9,坎為水,010010,47,1|2|3|4|6,5,5,true,0,,,,,normal
561,9,坎為水,010010,48,5|6,2,2,true,0,,,,,normal
562,9,坎為水,010010,49,1|5|6,3,3,true,0,,,,,normal
563,9,坎為水,010010,50,2|5|6,3,3,true,0,,,,,normal
564,9,坎為水,010010,51,1|2|5|6,4,4,true,0,,,,,normal
565,9,坎為水,010010,52,3|5|6,3,3,true,0,,,,,normal
566,9,坎為水,010010,53,1|3|5|6,4,4,true,0,,,,,normal
567,9,坎為水,010010,54,2|3|5|6,4,4,true,0,,,,,normal
568,9,坎為水,010010,55,1|2|3|5|6,5,5,true,0,,,,,normal
569,9,坎為水,010010,56,4|5|6,3,3,true,0,,,,,normal
570,9,坎為水,010010,57,1|4|5|6,4,4,true,0,,,,,normal
571,9,坎為水,010010,58,2|4|5|6,4,4,true,0,,,,,normal
572,9,坎為水,010010,59,1|2|4|5|6,5,5,true,0,,,,,normal
573,9,坎為水,010010,60,3|4|5|6,4,4,true,0,,,,,normal
574,9,坎為水,010010,61,1|3|4|5|6,5,5,true,0,,,,,normal
575,9,坎為水,010010,62,2|3|4|5|6,5,5,true,0,,,,,normal
576,9,坎為水,010010,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
577,10,水澤節,110010,0,,0,0,true,0,,,,,normal
578,10,水澤節,110010,1,1,1,1,true,0,,,,,normal
579,10,水澤節,110010,2,2,1,1,true,0,,,,,normal
580,10,水澤節,110010,3,1|2,2,2,true,0,,,,,normal
581,10,水澤節,110010,4,3,1,1,true,0,,,,,normal
582,10,水澤節,110010,5,1|3,2,2,true,0,,,,,normal
583,10,水澤節,110010,6,2|3,2,2,true,0,,,,,normal
584,10,水澤節,110010,7,1|2|3,3,3,true,0,,,,,normal
585,10,水澤節,110010,8,4,1,1,true,0,,,,,normal
586,10,水澤節,110010,9,1|4,2,2,true,0,,,,,normal
587,10,水澤節,110010,10,2|4,2,2,true,0,,,,,normal
588,10,水澤節,110010,11,1|2|4,3,3,true,0,,,,,normal
589,10,水澤節,110010,12,3|4,2,2,true,0,,,,,normal
590,10,水澤節,110010,13,1|3|4,3,3,true,0,,,,,normal
591,10,水澤節,110010,14,2|3|4,3,3,true,0,,,,,normal
592,10,水澤節,110010,15,1|2|3|4,4,4,true,0,,,,,normal
593,10,水澤節,110010,16,5,1,1,true,0,,,,,normal
594,10,水澤節,110010,17,1|5,2,2,true,0,,,,,normal
595,10,水澤節,110010,18,2|5,2,2,true,0,,,,,normal
596,10,水澤節,110010,19,1|2|5,3,3,true,0,,,,,normal
597,10,水澤節,110010,20,3|5,2,2,true,0,,,,,normal
598,10,水澤節,110010,21,1|3|5,3,3,true,0,,,,,normal
599,10,水澤節,110010,22,2|3|5,3,3,true,0,,,,,normal
600,10,水澤節,110010,23,1|2|3|5,4,4,true,0,,,,,normal
601,10,水澤節,110010,24,4|5,2,2,true,0,,,,,normal
602,10,水澤節,110010,25,1|4|5,3,3,true,0,,,,,normal
603,10,水澤節,110010,26,2|4|5,3,3,true,0,,,,,normal
604,10,水澤節,110010,27,1|2|4|5,4,4,true,0,,,,,normal
605,10,水澤節,110010,28,3|4|5,3,3,true,0,,,,,normal
606,10,水澤節,110010,29,1|3|4|5,4,4,true,0,,,,,normal
607,10,水澤節,110010,30,2|3|4|5,4,4,true,0,,,,,normal
608,10,水澤節,110010,31,1|2|3|4|5,5,5,true,0,,,,,normal
609,10,水澤節,110010,32,6,1,1,true,0,,,,,normal
610,10,水澤節,110010,33,1|6,2,2,true,0,,,,,normal
611,10,水澤節,110010,34,2|6,2,2,true,0,,,,,normal
612,10,水澤節,110010,35,1|2|6,3,3,true,0,,,,,normal
613,10,水澤節,110010,36,3|6,2,2,true,0,,,,,normal
614,10,水澤節,110010,37,1|3|6,3,3,true,0,,,,,normal
615,10,水澤節,110010,38,2|3|6,3,3,true,0,,,,,normal
616,10,水澤節,110010,39,1|2|3|6,4,4,true,0,,,,,normal
617,10,水澤節,110010,40,4|6,2,2,true,0,,,,,normal
618,10,水澤節,110010,41,1|4|6,3,3,true,0,,,,,normal
619,10,水澤節,110010,42,2|4|6,3,3,true,0,,,,,normal
620,10,水澤節,110010,43,1|2|4|6,4,4,true,0,,,,,normal
621,10,水澤節,110010,44,3|4|6,3,3,true,0,,,,,normal
622,10,水澤節,110010,45,1|3|4|6,4,4,true,0,,,,,normal
623,10,水澤節,110010,46,2|3|4|6,4,4,true,0,,,,,normal
624,10,水澤節,110010,47,1|2|3|4|6,5,5,true,0,,,,,normal
625,10,水澤節,110010,48,5|6,2,2,true,0,,,,,normal
626,10,水澤節,110010,49,1|5|6,3,3,true,0,,,,,normal
627,10,水澤節,110010,50,2|5|6,3,3,true,0,,,,,normal
628,10,水澤節,110010,51,1|2|5|6,4,4,true,0,,,,,normal
629,10,水澤節,110010,52,3|5|6,3,3,true,0,,,,,normal
630,10,水澤節,110010,53,1|3|5|6,4,4,true,0,,,,,normal
631,10,水澤節,110010,54,2|3|5|6,4,4,true,0,,,,,normal
632,10,水澤節,110010,55,1|2|3|5|6,5,5,true,0,,,,,normal
633,10,水澤節,110010,56,4|5|6,3,3,true,0,,,,,normal
634,10,水澤節,110010,57,1|4|5|6,4,4,true,0,,,,,normal
635,10,水澤節,110010,58,2|4|5|6,4,4,true,0,,,,,normal
636,10,水澤節,110010,59,1|2|4|5|6,5,5,true,0,,,,,normal
637,10,水澤節,110010,60,3|4|5|6,4,4,true,0,,,,,normal
638,10,水澤節,110010,61,1|3|4|5|6,5,5,true,0,,,,,normal
639,10,水澤節,110010,62,2|3|4|5|6,5,5,true,0,,,,,normal
640,10,水澤節,110010,63,1|2|3|4|5|6,6,6,true,0,,,,,normal
641,11,水雷屯,100010,0,,0,0,true,1,,,,,normal
642,11,水雷屯,100010,1,1,1,1,true,1,,,,,normal
643,11,水雷屯,100010,2,2,1,1,true,1,,,,,normal
644,11,水雷屯,100010,3,1|2,2,2,true,1,,,,,normal
645,11,水雷屯,100010,4,3,1,1,true,1,,,,,normal
646,11,水雷屯,100010,5,1|3,2,2,true,1,,,,,normal
647,11,水雷屯,100010,6,2|3,2,2,true,1,,,,,normal
648,11,水雷屯,100010,7,1|2|3,3,3,true,1,,,,,normal
649,11,水雷屯,100010,8,4,1,1,true,1,,,,,normal
650,11,水雷屯,100010,9,1|4,2,2,true,1,,,,,normal
651,11,水雷屯,100010,10,2|4,2,2,true,1,,,,,normal
652,11,水雷屯,100010,11,1|2|4,3,3,true,1,,,,,normal
653,11,水雷屯,100010,12,3|4,2,2,true,1,,,,,normal
654,11,水雷屯,100010,13,1|3|4,3,3,true,1,,,,,normal
655,11,水雷屯,100010,14,2|3|4,3,3,true,1,,,,,normal
656,11,水雷屯,100010,15,1|2|3|4,4,4,true,1,,,,,normal
657,11,水雷屯,100010,16,5,1,1,true,1,,,,,normal
658,11,水雷屯,100010,17,1|5,2,2,true,1,,,,,normal
659,11,水雷屯,100010,18,2|5,2,2,true,1,,,,,normal
660,11,水雷屯,100010,19,1|2|5,3,3,true,1,,,,,normal
661,11,水雷屯,100010,20,3|5,2,2,true,1,,,,,normal
662,11,水雷屯,100010,21,1|3|5,3,3,true,1,,,,,normal
663,11,水雷屯,100010,22,2|3|5,3,3,true,1,,,,,normal
664,11,水雷屯,100010,23,1|2|3|5,4,4,true,1,,,,,normal
665,11,水雷屯,100010,24,4|5,2,2,true,1,,,,,normal
666,11,水雷屯,100010,25,1|4|5,3,3,true,1,,,,,normal
667,11,水雷屯,100010,26,2|4|5,3,3,true,1,,,,,normal
668,11,水雷屯,100010,27,1|2|4|5,4,4,true,1,,,,,normal
669,11,水雷屯,100010,28,3|4|5,3,3,true,1,,,,,normal
670,11,水雷屯,100010,29,1|3|4|5,4,4,true,1,,,,,normal
671,11,水雷屯,100010,30,2|3|4|5,4,4,true,1,,,,,normal
672,11,水雷屯,100010,31,1|2|3|4|5,5,5,true,1,,,,,normal
673,11,水雷屯,100010,32,6,1,1,true,1,,,,,normal
674,11,水雷屯,100010,33,1|6,2,2,true,1,,,,,normal
675,11,水雷屯,100010,34,2|6,2,2,true,1,,,,,normal
676,11,水雷屯,100010,35,1|2|6,3,3,true,1,,,,,normal
677,11,水雷屯,100010,36,3|6,2,2,true,1,,,,,normal
678,11,水雷屯,100010,37,1|3|6,3,3,true,1,,,,,normal
679,11,水雷屯,100010,38,2|3|6,3,3,true,1,,,,,normal
680,11,水雷屯,100010,39,1|2|3|6,4,4,true,1,,,,,normal
681,11,水雷屯,100010,40,4|6,2,2,true,1,,,,,normal
682,11,水雷屯,100010,41,1|4|6,3,3,true,1,,,,,normal
683,11,水雷屯,100010,42,2|4|6,3,3,true,1,,,,,normal
684,11,水雷屯,100010,43,1|2|4|6,4,4,true,1,,,,,normal
685,11,水雷屯,100010,44,3|4|6,3,3,true,1,,,,,normal
686,11,水雷屯,100010,45,1|3|4|6,4,4,true,1,,,,,normal
687,11,水雷屯,100010,46,2|3|4|6,4,4,true,1,,,,,normal
688,11,水雷屯,100010,47,1|2|3|4|6,5,5,true,1,,,,,normal
689,11,水雷屯,100010,48,5|6,2,2,true,1,,,,,normal
690,11,水雷屯,100010,49,1|5|6,3,3,true,1,,,,,normal
691,11,水雷屯,100010,50,2|5|6,3,3,true,1,,,,,normal
692,11,水雷屯,100010,51,1|2|5|6,4,4,true,1,,,,,normal
693,11,水雷屯,100010,52,3|5|6,3,3,true,1,,,,,normal
694,11,水雷屯,100010,53,1|3|5|6,4,4,true,1,,,,,normal
695,11,水雷屯,100010,54,2|3|5|6,4,4,true,1,,,,,normal
696,11,水雷屯,100010,55,1|2|3|5|6,5,5,true,1,,,,,normal
697,11,水雷屯,100010,56,4|5|6,3,3,true,1,,,,,normal
698,11,水雷屯,100010,57,1|4|5|6,4,4,true,1,,,,,normal
