# 本 snapshot 產生於 commit 06167f7（133 tests）
# 此為修復後現況基準，非跨版本永恆正確性證明。
#
# 產生時之已知問題狀態：
#   [已修] 1. 旬空、月破顯示佔位符（L2 未接通）
#   [已修] 2. 逐爻推導全部「未有對應模板」
#   [已修] 3. 多軌頁只顯示三本、標「三家共識」
#   [部分修復] 4. 原文摺疊區主流程已接通；C1-R2／增刪卜易仍有一格原文 fallback 缺口
#   [已修] 5. 卦名不完整（「水雷」缺「屯」）—— L1 運算層
#   [未修] 6. 伏神 dump JSON、內部 TODO 標記洩漏
#   [已修] 7. 用神選擇疑無實際作用（L3）
#
# 後續修復 4、6 後須重新產生 snapshot 並更新本檔頭。
case_index,hexagram_id,hexagram_name,moving_pattern,moving_positions,month_branch,day_ganzhi,xunkong,month_break_branch,seasonal_states,empty_line_count,month_break_line_count,template_missing_lines,template_missing_contexts,c1_hits,c15_hits,failed_checks,placeholder_checks,exception_type,exception_message,result_class
8163,4,天地否,three_lines_1_3_5,1|3|5,辰,丙寅,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:動爻遇沖|6:空爻遇沖,,,,,normal
8164,4,天地否,three_lines_1_3_5,1|3|5,辰,丁卯,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8165,4,天地否,three_lines_1_3_5,1|3|5,辰,戊辰,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8166,4,天地否,three_lines_1_3_5,1|3|5,辰,己巳,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8167,4,天地否,three_lines_1_3_5,1|3|5,辰,庚午,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8168,4,天地否,three_lines_1_3_5,1|3|5,辰,辛未,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8169,4,天地否,three_lines_1_3_5,1|3|5,辰,壬申,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8170,4,天地否,three_lines_1_3_5,1|3|5,辰,癸酉,戌|亥,戌,旺|休|囚|休|相|旺,1,1,,,3:休囚之爻遇日沖|6:旺相之爻遇沖,3:動爻遇沖|6:空爻遇沖,,,,,normal
8171,4,天地否,three_lines_1_3_5,1|3|5,辰,甲戌,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,6:臨日月之爻遇沖,6:靜爻遇沖,,,,,normal
8172,4,天地否,three_lines_1_3_5,1|3|5,辰,乙亥,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
8173,4,天地否,three_lines_1_3_5,1|3|5,辰,丙子,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:靜爻遇沖,,,,,normal
8174,4,天地否,three_lines_1_3_5,1|3|5,辰,丁丑,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,1:旺相之爻遇沖|6:旺相之爻遇沖,1:動爻遇沖|6:靜爻遇沖,,,,,normal
8175,4,天地否,three_lines_1_3_5,1|3|5,辰,戊寅,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:空爻遇沖|6:靜爻遇沖,,,,,normal
8176,4,天地否,three_lines_1_3_5,1|3|5,辰,己卯,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8177,4,天地否,three_lines_1_3_5,1|3|5,辰,庚辰,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8178,4,天地否,three_lines_1_3_5,1|3|5,辰,辛巳,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8179,4,天地否,three_lines_1_3_5,1|3|5,辰,壬午,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8180,4,天地否,three_lines_1_3_5,1|3|5,辰,癸未,申|酉,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8181,4,天地否,three_lines_1_3_5,1|3|5,辰,甲申,午|未,戌,旺|休|囚|休|相|旺,2,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8182,4,天地否,three_lines_1_3_5,1|3|5,辰,乙酉,午|未,戌,旺|休|囚|休|相|旺,2,1,,,3:休囚之爻遇日沖|6:旺相之爻遇沖,3:動爻遇沖|6:靜爻遇沖,,,,,normal
8183,4,天地否,three_lines_1_3_5,1|3|5,辰,丙戌,午|未,戌,旺|休|囚|休|相|旺,2,1,,,6:臨日月之爻遇沖,6:靜爻遇沖,,,,,normal
8184,4,天地否,three_lines_1_3_5,1|3|5,辰,丁亥,午|未,戌,旺|休|囚|休|相|旺,2,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
8185,4,天地否,three_lines_1_3_5,1|3|5,辰,戊子,午|未,戌,旺|休|囚|休|相|旺,2,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:空爻遇沖|6:靜爻遇沖,,,,,normal
8186,4,天地否,three_lines_1_3_5,1|3|5,辰,己丑,午|未,戌,旺|休|囚|休|相|旺,2,1,,,1:旺相之爻遇沖|6:旺相之爻遇沖,1:空爻遇沖|6:靜爻遇沖,,,,,normal
8187,4,天地否,three_lines_1_3_5,1|3|5,辰,庚寅,午|未,戌,旺|休|囚|休|相|旺,2,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:動爻遇沖|6:靜爻遇沖,,,,,normal
8188,4,天地否,three_lines_1_3_5,1|3|5,辰,辛卯,午|未,戌,旺|休|囚|休|相|旺,2,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8189,4,天地否,three_lines_1_3_5,1|3|5,辰,壬辰,午|未,戌,旺|休|囚|休|相|旺,2,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8190,4,天地否,three_lines_1_3_5,1|3|5,辰,癸巳,午|未,戌,旺|休|囚|休|相|旺,2,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8191,4,天地否,three_lines_1_3_5,1|3|5,辰,甲午,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8192,4,天地否,three_lines_1_3_5,1|3|5,辰,乙未,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8193,4,天地否,three_lines_1_3_5,1|3|5,辰,丙申,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8194,4,天地否,three_lines_1_3_5,1|3|5,辰,丁酉,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,3:休囚之爻遇日沖|6:旺相之爻遇沖,3:動爻遇沖|6:靜爻遇沖,,,,,normal
8195,4,天地否,three_lines_1_3_5,1|3|5,辰,戊戌,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,6:臨日月之爻遇沖,6:靜爻遇沖,,,,,normal
8196,4,天地否,three_lines_1_3_5,1|3|5,辰,己亥,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:空爻遇沖|6:靜爻遇沖,,,,,normal
8197,4,天地否,three_lines_1_3_5,1|3|5,辰,庚子,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:靜爻遇沖,,,,,normal
8198,4,天地否,three_lines_1_3_5,1|3|5,辰,辛丑,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,1:旺相之爻遇沖|6:旺相之爻遇沖,1:動爻遇沖|6:靜爻遇沖,,,,,normal
8199,4,天地否,three_lines_1_3_5,1|3|5,辰,壬寅,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:動爻遇沖|6:靜爻遇沖,,,,,normal
8200,4,天地否,three_lines_1_3_5,1|3|5,辰,癸卯,辰|巳,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8201,4,天地否,three_lines_1_3_5,1|3|5,辰,甲辰,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8202,4,天地否,three_lines_1_3_5,1|3|5,辰,乙巳,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8203,4,天地否,three_lines_1_3_5,1|3|5,辰,丙午,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8204,4,天地否,three_lines_1_3_5,1|3|5,辰,丁未,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8205,4,天地否,three_lines_1_3_5,1|3|5,辰,戊申,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8206,4,天地否,three_lines_1_3_5,1|3|5,辰,己酉,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,3:休囚之爻遇日沖|6:旺相之爻遇沖,3:空爻遇沖|6:靜爻遇沖,,,,,normal
8207,4,天地否,three_lines_1_3_5,1|3|5,辰,庚戌,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,6:臨日月之爻遇沖,6:靜爻遇沖,,,,,normal
8208,4,天地否,three_lines_1_3_5,1|3|5,辰,辛亥,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
8209,4,天地否,three_lines_1_3_5,1|3|5,辰,壬子,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,4:休囚之爻遇日沖|6:旺相之爻遇沖,4:靜爻遇沖|6:靜爻遇沖,,,,,normal
8210,4,天地否,three_lines_1_3_5,1|3|5,辰,癸丑,寅|卯,戌,旺|休|囚|休|相|旺,1,1,,,1:旺相之爻遇沖|6:旺相之爻遇沖,1:動爻遇沖|6:靜爻遇沖,,,,,normal
8211,4,天地否,three_lines_1_3_5,1|3|5,辰,甲寅,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,5:旺相之爻遇沖|6:旺相之爻遇沖,5:動爻遇沖|6:靜爻遇沖,,,,,normal
8212,4,天地否,three_lines_1_3_5,1|3|5,辰,乙卯,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8213,4,天地否,three_lines_1_3_5,1|3|5,辰,丙辰,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8214,4,天地否,three_lines_1_3_5,1|3|5,辰,丁巳,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8215,4,天地否,three_lines_1_3_5,1|3|5,辰,戊午,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8216,4,天地否,three_lines_1_3_5,1|3|5,辰,己未,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8217,4,天地否,three_lines_1_3_5,1|3|5,辰,庚申,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8218,4,天地否,three_lines_1_3_5,1|3|5,辰,辛酉,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,3:休囚之爻遇日沖|6:旺相之爻遇沖,3:動爻遇沖|6:靜爻遇沖,,,,,normal
8219,4,天地否,three_lines_1_3_5,1|3|5,辰,壬戌,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,6:臨日月之爻遇沖,6:靜爻遇沖,,,,,normal
8220,4,天地否,three_lines_1_3_5,1|3|5,辰,癸亥,子|丑,戌,旺|休|囚|休|相|旺,0,1,,,2:休囚之爻遇日沖|6:旺相之爻遇沖,2:靜爻遇沖|6:靜爻遇沖,,,,,normal
8221,4,天地否,three_lines_1_3_5,1|3|5,巳,甲子,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
8222,4,天地否,three_lines_1_3_5,1|3|5,巳,乙丑,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,1:旺相之爻遇沖,1:動爻遇沖,,,,,normal
8223,4,天地否,three_lines_1_3_5,1|3|5,巳,丙寅,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,,5:動爻遇沖,,,,,normal
8224,4,天地否,three_lines_1_3_5,1|3|5,巳,丁卯,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8225,4,天地否,three_lines_1_3_5,1|3|5,巳,戊辰,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8226,4,天地否,three_lines_1_3_5,1|3|5,巳,己巳,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8227,4,天地否,three_lines_1_3_5,1|3|5,巳,庚午,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8228,4,天地否,three_lines_1_3_5,1|3|5,巳,辛未,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8229,4,天地否,three_lines_1_3_5,1|3|5,巳,壬申,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8230,4,天地否,three_lines_1_3_5,1|3|5,巳,癸酉,戌|亥,亥,相|旺|休|旺|死|相,1,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
8231,4,天地否,three_lines_1_3_5,1|3|5,巳,甲戌,申|酉,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8232,4,天地否,three_lines_1_3_5,1|3|5,巳,乙亥,申|酉,亥,相|旺|休|旺|死|相,1,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
8233,4,天地否,three_lines_1_3_5,1|3|5,巳,丙子,申|酉,亥,相|旺|休|旺|死|相,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
8234,4,天地否,three_lines_1_3_5,1|3|5,巳,丁丑,申|酉,亥,相|旺|休|旺|死|相,1,0,,,1:旺相之爻遇沖,1:動爻遇沖,,,,,normal
8235,4,天地否,three_lines_1_3_5,1|3|5,巳,戊寅,申|酉,亥,相|旺|休|旺|死|相,1,0,,,,5:空爻遇沖,,,,,normal
8236,4,天地否,three_lines_1_3_5,1|3|5,巳,己卯,申|酉,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8237,4,天地否,three_lines_1_3_5,1|3|5,巳,庚辰,申|酉,亥,相|旺|休|旺|死|相,1,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8238,4,天地否,three_lines_1_3_5,1|3|5,巳,辛巳,申|酉,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8239,4,天地否,three_lines_1_3_5,1|3|5,巳,壬午,申|酉,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8240,4,天地否,three_lines_1_3_5,1|3|5,巳,癸未,申|酉,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8241,4,天地否,three_lines_1_3_5,1|3|5,巳,甲申,午|未,亥,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8242,4,天地否,three_lines_1_3_5,1|3|5,巳,乙酉,午|未,亥,相|旺|休|旺|死|相,2,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
8243,4,天地否,three_lines_1_3_5,1|3|5,巳,丙戌,午|未,亥,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8244,4,天地否,three_lines_1_3_5,1|3|5,巳,丁亥,午|未,亥,相|旺|休|旺|死|相,2,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
8245,4,天地否,three_lines_1_3_5,1|3|5,巳,戊子,午|未,亥,相|旺|休|旺|死|相,2,0,,,4:旺相之爻遇沖,4:空爻遇沖,,,,,normal
8246,4,天地否,three_lines_1_3_5,1|3|5,巳,己丑,午|未,亥,相|旺|休|旺|死|相,2,0,,,1:旺相之爻遇沖,1:空爻遇沖,,,,,normal
8247,4,天地否,three_lines_1_3_5,1|3|5,巳,庚寅,午|未,亥,相|旺|休|旺|死|相,2,0,,,,5:動爻遇沖,,,,,normal
8248,4,天地否,three_lines_1_3_5,1|3|5,巳,辛卯,午|未,亥,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8249,4,天地否,three_lines_1_3_5,1|3|5,巳,壬辰,午|未,亥,相|旺|休|旺|死|相,2,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8250,4,天地否,three_lines_1_3_5,1|3|5,巳,癸巳,午|未,亥,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8251,4,天地否,three_lines_1_3_5,1|3|5,巳,甲午,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8252,4,天地否,three_lines_1_3_5,1|3|5,巳,乙未,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8253,4,天地否,three_lines_1_3_5,1|3|5,巳,丙申,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8254,4,天地否,three_lines_1_3_5,1|3|5,巳,丁酉,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
8255,4,天地否,three_lines_1_3_5,1|3|5,巳,戊戌,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8256,4,天地否,three_lines_1_3_5,1|3|5,巳,己亥,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,2:臨日月之爻遇沖,2:空爻遇沖,,,,,normal
8257,4,天地否,three_lines_1_3_5,1|3|5,巳,庚子,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
8258,4,天地否,three_lines_1_3_5,1|3|5,巳,辛丑,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,1:旺相之爻遇沖,1:動爻遇沖,,,,,normal
8259,4,天地否,three_lines_1_3_5,1|3|5,巳,壬寅,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,,5:動爻遇沖,,,,,normal
8260,4,天地否,three_lines_1_3_5,1|3|5,巳,癸卯,辰|巳,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8261,4,天地否,three_lines_1_3_5,1|3|5,巳,甲辰,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8262,4,天地否,three_lines_1_3_5,1|3|5,巳,乙巳,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8263,4,天地否,three_lines_1_3_5,1|3|5,巳,丙午,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8264,4,天地否,three_lines_1_3_5,1|3|5,巳,丁未,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8265,4,天地否,three_lines_1_3_5,1|3|5,巳,戊申,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8266,4,天地否,three_lines_1_3_5,1|3|5,巳,己酉,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,3:休囚之爻遇日沖,3:空爻遇沖,,,,,normal
8267,4,天地否,three_lines_1_3_5,1|3|5,巳,庚戌,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8268,4,天地否,three_lines_1_3_5,1|3|5,巳,辛亥,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
8269,4,天地否,three_lines_1_3_5,1|3|5,巳,壬子,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,4:旺相之爻遇沖,4:靜爻遇沖,,,,,normal
8270,4,天地否,three_lines_1_3_5,1|3|5,巳,癸丑,寅|卯,亥,相|旺|休|旺|死|相,1,0,,,1:旺相之爻遇沖,1:動爻遇沖,,,,,normal
8271,4,天地否,three_lines_1_3_5,1|3|5,巳,甲寅,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,5:動爻遇沖,,,,,normal
8272,4,天地否,three_lines_1_3_5,1|3|5,巳,乙卯,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,,,,,,normal
8273,4,天地否,three_lines_1_3_5,1|3|5,巳,丙辰,子|丑,亥,相|旺|休|旺|死|相,0,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8274,4,天地否,three_lines_1_3_5,1|3|5,巳,丁巳,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,,,,,,normal
8275,4,天地否,three_lines_1_3_5,1|3|5,巳,戊午,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,,,,,,normal
8276,4,天地否,three_lines_1_3_5,1|3|5,巳,己未,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,,,,,,normal
8277,4,天地否,three_lines_1_3_5,1|3|5,巳,庚申,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,,,,,,normal
8278,4,天地否,three_lines_1_3_5,1|3|5,巳,辛酉,子|丑,亥,相|旺|休|旺|死|相,0,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
8279,4,天地否,three_lines_1_3_5,1|3|5,巳,壬戌,子|丑,亥,相|旺|休|旺|死|相,0,0,,,,,,,,,normal
8280,4,天地否,three_lines_1_3_5,1|3|5,巳,癸亥,子|丑,亥,相|旺|休|旺|死|相,0,0,,,2:臨日月之爻遇沖,2:靜爻遇沖,,,,,normal
8281,4,天地否,three_lines_1_3_5,1|3|5,午,甲子,戌|亥,子,相|旺|休|旺|死|相,1,0,,,4:臨日月之爻遇沖,4:靜爻遇沖,,,,,normal
8282,4,天地否,three_lines_1_3_5,1|3|5,午,乙丑,戌|亥,子,相|旺|休|旺|死|相,1,0,,,1:旺相之爻遇沖,1:動爻遇沖,,,,,normal
8283,4,天地否,three_lines_1_3_5,1|3|5,午,丙寅,戌|亥,子,相|旺|休|旺|死|相,1,0,,,,5:動爻遇沖,,,,,normal
8284,4,天地否,three_lines_1_3_5,1|3|5,午,丁卯,戌|亥,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8285,4,天地否,three_lines_1_3_5,1|3|5,午,戊辰,戌|亥,子,相|旺|休|旺|死|相,1,0,,,6:旺相之爻遇沖,6:空爻遇沖,,,,,normal
8286,4,天地否,three_lines_1_3_5,1|3|5,午,己巳,戌|亥,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8287,4,天地否,three_lines_1_3_5,1|3|5,午,庚午,戌|亥,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8288,4,天地否,three_lines_1_3_5,1|3|5,午,辛未,戌|亥,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8289,4,天地否,three_lines_1_3_5,1|3|5,午,壬申,戌|亥,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8290,4,天地否,three_lines_1_3_5,1|3|5,午,癸酉,戌|亥,子,相|旺|休|旺|死|相,1,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
8291,4,天地否,three_lines_1_3_5,1|3|5,午,甲戌,申|酉,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8292,4,天地否,three_lines_1_3_5,1|3|5,午,乙亥,申|酉,子,相|旺|休|旺|死|相,1,0,,,2:旺相之爻遇沖,2:靜爻遇沖,,,,,normal
8293,4,天地否,three_lines_1_3_5,1|3|5,午,丙子,申|酉,子,相|旺|休|旺|死|相,1,0,,,4:臨日月之爻遇沖,4:靜爻遇沖,,,,,normal
8294,4,天地否,three_lines_1_3_5,1|3|5,午,丁丑,申|酉,子,相|旺|休|旺|死|相,1,0,,,1:旺相之爻遇沖,1:動爻遇沖,,,,,normal
8295,4,天地否,three_lines_1_3_5,1|3|5,午,戊寅,申|酉,子,相|旺|休|旺|死|相,1,0,,,,5:空爻遇沖,,,,,normal
8296,4,天地否,three_lines_1_3_5,1|3|5,午,己卯,申|酉,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8297,4,天地否,three_lines_1_3_5,1|3|5,午,庚辰,申|酉,子,相|旺|休|旺|死|相,1,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8298,4,天地否,three_lines_1_3_5,1|3|5,午,辛巳,申|酉,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8299,4,天地否,three_lines_1_3_5,1|3|5,午,壬午,申|酉,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8300,4,天地否,three_lines_1_3_5,1|3|5,午,癸未,申|酉,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8301,4,天地否,three_lines_1_3_5,1|3|5,午,甲申,午|未,子,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8302,4,天地否,three_lines_1_3_5,1|3|5,午,乙酉,午|未,子,相|旺|休|旺|死|相,2,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
8303,4,天地否,three_lines_1_3_5,1|3|5,午,丙戌,午|未,子,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8304,4,天地否,three_lines_1_3_5,1|3|5,午,丁亥,午|未,子,相|旺|休|旺|死|相,2,0,,,2:旺相之爻遇沖,2:靜爻遇沖,,,,,normal
8305,4,天地否,three_lines_1_3_5,1|3|5,午,戊子,午|未,子,相|旺|休|旺|死|相,2,0,,,4:臨日月之爻遇沖,4:空爻遇沖,,,,,normal
8306,4,天地否,three_lines_1_3_5,1|3|5,午,己丑,午|未,子,相|旺|休|旺|死|相,2,0,,,1:旺相之爻遇沖,1:空爻遇沖,,,,,normal
8307,4,天地否,three_lines_1_3_5,1|3|5,午,庚寅,午|未,子,相|旺|休|旺|死|相,2,0,,,,5:動爻遇沖,,,,,normal
8308,4,天地否,three_lines_1_3_5,1|3|5,午,辛卯,午|未,子,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8309,4,天地否,three_lines_1_3_5,1|3|5,午,壬辰,午|未,子,相|旺|休|旺|死|相,2,0,,,6:旺相之爻遇沖,6:靜爻遇沖,,,,,normal
8310,4,天地否,three_lines_1_3_5,1|3|5,午,癸巳,午|未,子,相|旺|休|旺|死|相,2,0,,,,,,,,,normal
8311,4,天地否,three_lines_1_3_5,1|3|5,午,甲午,辰|巳,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8312,4,天地否,three_lines_1_3_5,1|3|5,午,乙未,辰|巳,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8313,4,天地否,three_lines_1_3_5,1|3|5,午,丙申,辰|巳,子,相|旺|休|旺|死|相,1,0,,,,,,,,,normal
8314,4,天地否,three_lines_1_3_5,1|3|5,午,丁酉,辰|巳,子,相|旺|休|旺|死|相,1,0,,,3:休囚之爻遇日沖,3:動爻遇沖,,,,,normal
